Waktu,Ping(ms),Download(Mbps),Upload(Mbps),PacketLoss(%),Jitter(ms),Status
2026-05-14 06:39:01,38.45,28.99,13.48,0.0,19.72,Stabil
2026-05-14 06:44:01,34.12,34.61,11.6,0.0,9.74,Stabil
2026-05-14 06:49:01,36.77,22.45,18.67,0.0,21.86,Stabil
2026-05-14 06:54:01,39.81,36.02,27.36,0.0,1.0,Stabil
2026-05-14 06:59:01,44.81,26.12,20.35,0.0,5.82,Stabil
2026-05-14 07:04:01,30.85,22.63,10.48,0.0,7.22,Stabil
2026-05-14 07:09:01,27.51,27.51,23.97,0.0,7.11,Stabil
2026-05-14 07:14:01,49.19,36.59,14.21,0.0,8.51,Stabil
2026-05-14 07:19:01,30.81,27.97,15.51,0.0,5.8,Stabil
2026-05-14 07:24:01,45.72,26.13,22.24,0.0,13.88,Stabil
2026-05-14 07:29:01,56.89,38.72,23.22,0.5,20.43,Stabil
2026-05-14 07:34:01,48.09,33.86,16.15,0.0,12.02,Stabil
2026-05-14 07:39:01,68.66,10.0,16.72,0.0,16.26,Stabil
2026-05-14 07:44:01,26.65,28.26,24.82,0.0,12.0,Stabil
2026-05-14 07:49:01,59.32,41.07,17.66,0.0,11.27,Stabil
2026-05-14 07:54:01,42.51,20.14,27.63,0.0,16.12,Stabil
2026-05-14 07:59:01,31.35,34.91,15.67,0.0,1.0,Stabil
2026-05-14 08:04:01,46.5,24.69,20.76,0.0,2.39,Stabil
2026-05-14 08:09:01,6.36,34.16,24.71,0.1,3.16,Stabil
2026-05-14 08:14:01,50.75,30.6,18.86,0.0,1.37,Stabil
2026-05-14 08:19:01,35.45,25.94,23.9,0.0,18.65,Stabil
2026-05-14 08:24:01,24.33,28.94,19.42,0.0,5.3,Stabil
2026-05-14 08:29:01,33.02,21.69,6.43,0.0,13.06,Stabil
2026-05-14 08:34:01,14.42,37.44,22.39,0.0,16.27,Stabil
2026-05-14 08:39:01,31.1,28.23,12.4,0.2,17.4,Stabil
2026-05-14 08:44:01,40.14,37.95,13.32,0.0,6.74,Stabil
2026-05-14 08:49:01,6.88,26.28,10.41,0.5,10.28,Stabil
2026-05-14 08:54:01,35.8,34.92,15.14,0.0,18.39,Stabil
2026-05-14 08:59:01,15.79,19.78,17.61,0.0,23.61,Stabil
2026-05-14 09:04:01,21.84,16.74,16.68,0.0,9.36,Stabil
2026-05-14 09:09:01,16.13,35.03,17.74,0.0,15.44,Stabil
2026-05-14 09:14:01,5.0,30.83,12.12,0.5,10.82,Stabil
2026-05-14 09:19:01,6.95,20.66,12.58,0.0,16.98,Stabil
2026-05-14 09:24:01,70.12,4.07,2.27,1.83,28.03,Tidak Stabil
2026-05-14 09:29:01,76.78,2.64,1.76,2.41,18.0,Tidak Stabil
2026-05-14 09:34:01,263.5,4.18,1.16,8.23,106.73,Tidak Stabil
2026-05-14 09:39:01,110.0,3.02,2.77,5.39,66.66,Tidak Stabil
2026-05-14 09:44:01,212.6,5.32,2.15,2.0,35.44,Tidak Stabil
2026-05-14 09:49:01,100.44,13.86,8.9,8.77,20.0,Tidak Stabil
2026-05-14 09:54:01,118.98,4.76,2.59,2.04,25.94,Tidak Stabil
2026-05-14 09:59:01,51.45,5.6,1.02,0.43,28.95,Tidak Stabil
2026-05-14 10:04:01,48.4,7.08,1.78,0.5,36.86,Tidak Stabil
2026-05-14 10:09:01,294.33,2.79,1.63,7.33,103.11,Tidak Stabil
2026-05-14 10:14:01,84.46,18.37,4.2,8.24,31.35,Tidak Stabil
2026-05-14 10:19:01,165.49,5.82,0.6,8.17,105.61,Tidak Stabil
2026-05-14 10:24:01,40.0,9.34,16.71,5.28,82.58,Tidak Stabil
2026-05-14 10:29:01,166.55,5.13,1.84,15.1,40.62,Tidak Stabil
2026-05-14 10:34:01,197.78,8.18,3.32,5.07,144.4,Tidak Stabil
2026-05-14 10:39:01,112.48,7.76,1.42,0.04,28.9,Tidak Stabil
2026-05-14 10:44:01,285.68,4.21,0.1,3.65,36.29,Tidak Stabil
2026-05-14 10:49:01,43.6,10.78,19.47,6.96,24.83,Tidak Stabil
2026-05-14 10:54:01,233.77,23.55,13.04,1.59,77.72,Tidak Stabil
2026-05-14 10:59:01,112.63,3.04,2.08,0.36,20.05,Tidak Stabil
2026-05-14 11:04:01,83.42,2.87,1.18,0.57,39.38,Tidak Stabil
2026-05-14 11:09:01,221.99,2.58,1.64,2.17,41.73,Tidak Stabil
2026-05-14 11:14:01,243.24,6.34,2.66,9.6,92.34,Tidak Stabil
2026-05-14 11:19:01,167.07,5.8,4.73,7.67,104.47,Tidak Stabil
2026-05-14 11:24:01,140.18,11.75,7.01,4.56,63.35,Tidak Stabil
2026-05-14 11:29:01,136.11,11.12,4.37,9.62,46.41,Tidak Stabil
2026-05-14 11:34:01,238.01,10.07,2.72,6.88,80.16,Tidak Stabil
2026-05-14 11:39:01,228.91,7.59,0.94,3.78,82.98,Tidak Stabil
2026-05-14 11:44:01,282.76,3.17,1.88,7.91,84.73,Tidak Stabil
2026-05-14 11:49:01,72.1,19.5,2.77,10.23,63.85,Tidak Stabil
2026-05-14 11:54:01,89.21,5.05,0.41,0.99,32.66,Tidak Stabil
2026-05-14 11:59:01,107.38,7.05,2.76,4.85,65.19,Tidak Stabil
2026-05-14 12:04:01,182.3,11.82,8.33,0.62,90.63,Tidak Stabil
2026-05-14 12:09:01,112.93,5.7,3.11,5.65,31.39,Tidak Stabil
2026-05-14 12:14:01,163.02,4.0,3.27,0.49,18.0,Tidak Stabil
2026-05-14 12:19:01,70.89,15.81,6.53,5.63,49.41,Tidak Stabil
2026-05-14 12:24:01,228.63,7.68,1.45,12.86,86.98,Tidak Stabil
2026-05-14 12:29:01,48.91,26.22,12.58,7.73,50.43,Tidak Stabil
2026-05-14 12:34:01,175.07,2.84,3.82,7.93,135.22,Tidak Stabil
2026-05-14 12:39:01,35.52,24.7,14.39,0.0,7.74,Stabil
2026-05-14 12:44:01,19.73,21.42,10.27,0.0,14.31,Stabil
2026-05-14 12:49:01,5.0,39.6,10.38,0.0,11.53,Stabil
2026-05-14 12:54:01,31.53,18.47,29.66,0.0,6.91,Stabil
2026-05-14 12:59:01,18.35,32.77,23.66,0.0,18.64,Stabil
2026-05-14 13:04:01,27.96,17.71,14.97,0.0,19.91,Stabil
2026-05-14 13:09:01,28.33,37.64,18.87,0.0,12.86,Stabil
2026-05-14 13:14:01,40.96,35.45,20.37,0.0,14.23,Stabil
2026-05-14 13:19:01,29.87,32.25,20.74,0.0,12.2,Stabil
2026-05-14 13:24:01,47.5,38.26,18.47,0.0,6.9,Stabil
2026-05-14 13:29:01,21.78,54.21,21.24,0.0,11.91,Stabil
2026-05-14 13:34:01,55.48,22.96,21.44,0.0,14.08,Stabil
2026-05-14 13:39:01,19.12,35.87,16.58,0.0,1.0,Stabil
2026-05-14 13:44:01,52.7,36.42,18.58,0.2,8.62,Stabil
2026-05-14 13:49:01,9.42,33.06,18.42,0.5,13.91,Stabil
2026-05-14 13:54:01,21.33,27.84,16.51,0.0,12.57,Stabil
2026-05-14 13:59:01,8.5,21.08,14.9,0.0,11.01,Stabil
2026-05-14 14:04:01,11.65,28.32,9.46,0.0,15.81,Stabil
2026-05-14 14:09:01,46.74,27.35,12.07,0.0,2.43,Stabil
2026-05-14 14:14:01,44.46,42.12,34.75,0.2,21.04,Stabil
2026-05-14 14:19:01,54.59,32.53,17.26,0.0,13.88,Stabil
2026-05-14 14:24:01,27.74,37.9,16.47,0.0,12.97,Stabil
2026-05-14 14:29:01,21.21,19.82,11.66,0.0,5.45,Stabil
2026-05-14 14:34:01,46.39,23.07,9.91,0.0,5.17,Stabil
2026-05-14 14:39:01,52.72,23.68,6.6,0.0,8.38,Stabil
2026-05-14 14:44:01,29.49,24.63,21.73,0.0,11.84,Stabil
2026-05-14 14:49:01,47.57,38.31,11.34,0.0,9.52,Stabil
2026-05-14 14:54:01,60.95,10.04,19.17,0.0,13.52,Stabil
2026-05-14 14:59:01,40.23,25.12,21.74,0.0,8.31,Stabil
2026-05-14 15:04:01,25.59,37.83,20.77,0.1,10.11,Stabil
2026-05-14 15:09:01,5.0,27.01,15.76,0.0,7.42,Stabil
2026-05-14 15:14:01,66.87,10.0,16.92,0.5,10.44,Stabil
2026-05-14 15:19:01,12.6,31.18,27.92,0.2,6.66,Stabil
2026-05-14 15:24:01,5.0,29.64,13.35,0.0,10.8,Stabil
2026-05-14 15:29:01,16.71,21.59,18.37,0.0,4.11,Stabil
2026-05-14 15:34:01,42.03,42.26,16.52,0.0,1.89,Stabil
2026-05-14 15:39:01,20.68,32.89,18.92,0.0,9.63,Stabil
2026-05-14 15:44:01,23.14,36.13,15.58,0.0,20.13,Stabil
2026-05-14 15:49:01,21.61,18.0,20.23,0.0,7.84,Stabil
2026-05-14 15:54:01,5.0,22.11,16.13,0.0,9.84,Stabil
2026-05-14 15:59:01,27.24,39.12,25.9,0.0,10.06,Stabil
2026-05-14 16:04:01,20.29,33.92,28.08,0.0,11.04,Stabil
2026-05-14 16:09:01,27.99,10.0,21.82,0.0,14.28,Stabil
2026-05-14 16:14:01,38.96,38.51,17.91,0.0,9.3,Stabil
2026-05-14 16:19:01,27.12,38.0,12.4,0.0,11.82,Stabil
2026-05-14 16:24:01,9.18,25.13,10.65,0.0,10.26,Stabil
2026-05-14 16:29:01,57.05,31.03,14.46,0.0,6.33,Stabil
2026-05-14 16:34:01,14.01,10.78,17.82,0.0,8.71,Stabil
2026-05-14 16:39:01,34.18,23.11,21.04,0.0,15.95,Stabil
2026-05-14 16:44:01,45.01,27.77,26.19,0.0,14.45,Stabil
2026-05-14 16:49:01,50.86,30.97,16.6,0.0,11.98,Stabil
2026-05-14 16:54:01,37.55,21.23,21.65,0.0,9.13,Stabil
2026-05-14 16:59:01,24.84,22.61,26.6,0.0,14.97,Stabil
2026-05-14 17:04:01,38.82,26.97,14.95,0.0,6.8,Stabil
2026-05-14 17:09:01,39.76,18.05,23.75,0.0,8.12,Stabil
2026-05-14 17:14:01,34.27,29.88,5.0,0.0,8.4,Stabil
2026-05-14 17:19:01,20.68,36.78,22.02,0.0,3.44,Stabil
2026-05-14 17:24:01,40.91,21.58,14.97,0.0,10.54,Stabil
2026-05-14 17:29:01,11.92,33.18,18.55,0.0,15.51,Stabil
2026-05-14 17:34:01,42.38,15.15,20.37,0.0,13.56,Stabil
2026-05-14 17:39:01,20.46,26.13,26.85,0.0,4.51,Stabil
2026-05-14 17:44:01,29.58,39.48,7.03,0.2,10.07,Stabil
2026-05-14 17:49:01,23.47,28.8,5.59,0.0,14.73,Stabil
2026-05-14 17:54:01,26.71,13.02,30.27,0.0,5.63,Stabil
2026-05-14 17:59:01,12.33,11.58,10.91,0.0,17.6,Stabil
2026-05-14 18:04:01,5.0,34.08,12.96,0.0,12.86,Stabil
2026-05-14 18:09:01,44.43,33.59,12.45,0.0,4.85,Stabil
2026-05-14 18:14:01,27.74,27.97,17.75,0.0,3.35,Stabil
2026-05-14 18:19:01,202.88,1.9,0.89,7.14,35.0,Tidak Stabil
2026-05-14 18:24:01,125.3,12.27,13.69,2.63,87.36,Tidak Stabil
2026-05-14 18:29:01,172.6,2.75,2.81,7.06,79.12,Tidak Stabil
2026-05-14 18:34:01,150.91,27.57,12.52,2.69,83.94,Tidak Stabil
2026-05-14 18:39:01,200.61,23.22,1.96,2.29,70.31,Tidak Stabil
2026-05-14 18:44:01,125.5,4.67,1.6,1.69,34.7,Tidak Stabil
2026-05-14 18:49:01,136.21,2.18,0.68,9.33,45.01,Tidak Stabil
2026-05-14 18:54:01,221.75,0.93,2.82,5.36,54.49,Tidak Stabil
2026-05-14 18:59:01,72.31,3.19,3.24,1.35,35.19,Tidak Stabil
2026-05-14 19:04:01,35.88,5.88,3.38,0.42,36.03,Tidak Stabil
2026-05-14 19:09:01,229.17,2.99,2.0,8.47,35.0,Tidak Stabil
2026-05-14 19:14:01,164.64,3.89,12.77,1.94,36.0,Tidak Stabil
2026-05-14 19:19:01,288.95,2.42,2.9,9.54,60.7,Tidak Stabil
2026-05-14 19:24:01,137.24,16.96,2.99,7.26,35.42,Tidak Stabil
2026-05-14 19:29:01,228.73,4.14,2.19,4.18,154.53,Tidak Stabil
2026-05-14 19:34:01,135.51,0.98,2.61,2.22,34.57,Tidak Stabil
2026-05-14 19:39:01,111.82,10.5,0.1,10.78,120.0,Tidak Stabil
2026-05-14 19:44:01,118.73,1.86,2.14,1.47,25.45,Tidak Stabil
2026-05-14 19:49:01,102.18,2.8,2.82,1.3,74.1,Tidak Stabil
2026-05-14 19:54:01,152.92,13.31,3.71,6.89,20.0,Tidak Stabil
2026-05-14 19:59:01,190.98,16.52,14.97,0.33,49.24,Tidak Stabil
2026-05-14 20:04:01,159.79,1.91,0.1,8.49,98.56,Tidak Stabil
2026-05-14 20:09:01,100.44,14.88,6.22,2.27,86.02,Tidak Stabil
2026-05-14 20:14:01,30.0,5.24,2.52,1.49,27.16,Tidak Stabil
2026-05-14 20:19:01,107.6,2.69,2.03,1.74,47.8,Tidak Stabil
2026-05-14 20:24:01,206.12,2.66,3.4,10.03,54.52,Tidak Stabil
2026-05-14 20:29:01,95.31,10.84,9.98,8.93,40.14,Tidak Stabil
2026-05-14 20:34:01,115.0,31.36,1.0,1.25,60.04,Tidak Stabil
2026-05-14 20:39:01,149.44,6.65,7.28,5.05,39.12,Tidak Stabil
2026-05-14 20:44:01,117.44,4.17,0.54,2.07,22.83,Tidak Stabil
2026-05-14 20:49:01,48.6,0.3,2.34,3.05,37.22,Tidak Stabil
2026-05-14 20:54:01,65.97,2.58,3.07,0.49,46.45,Tidak Stabil
2026-05-14 20:59:01,212.84,26.69,18.51,4.95,38.76,Tidak Stabil
2026-05-14 21:04:01,149.81,4.43,2.1,0.78,33.67,Tidak Stabil
2026-05-14 21:09:01,129.01,25.0,8.71,1.96,63.55,Tidak Stabil
2026-05-14 21:14:01,33.57,5.1,0.1,1.77,31.89,Tidak Stabil
2026-05-14 21:19:01,136.25,5.89,1.68,0.0,27.71,Tidak Stabil
2026-05-14 21:24:01,55.01,2.57,1.28,3.37,53.83,Tidak Stabil
2026-05-14 21:29:01,227.77,4.84,2.85,7.15,101.27,Tidak Stabil
2026-05-14 21:34:01,95.23,10.56,4.0,5.33,50.41,Tidak Stabil
2026-05-14 21:39:01,140.7,4.46,12.16,6.05,55.81,Tidak Stabil
2026-05-14 21:44:01,21.41,29.14,19.88,0.0,2.58,Stabil
2026-05-14 21:49:01,14.98,32.76,23.46,0.0,9.55,Stabil
2026-05-14 21:54:01,5.0,47.35,26.97,0.0,8.58,Stabil
2026-05-14 21:59:01,18.1,21.17,18.53,0.0,7.54,Stabil
2026-05-14 22:04:01,41.17,20.47,24.73,0.0,14.03,Stabil
2026-05-14 22:09:01,42.64,37.23,12.84,0.0,6.73,Stabil
2026-05-14 22:14:01,55.28,44.8,17.75,0.0,20.8,Stabil
2026-05-14 22:19:01,57.57,34.26,26.95,0.0,7.59,Stabil
2026-05-14 22:24:01,26.61,24.32,24.18,0.0,8.1,Stabil
2026-05-14 22:29:01,55.08,13.92,12.34,0.0,14.03,Stabil
2026-05-14 22:34:01,36.2,30.57,12.07,0.0,13.62,Stabil
2026-05-14 22:39:01,5.0,29.06,14.86,0.0,6.34,Stabil
2026-05-14 22:44:01,33.91,43.11,19.43,0.0,5.8,Stabil
2026-05-14 22:49:01,41.89,25.64,15.83,0.0,10.93,Stabil
2026-05-14 22:54:01,53.14,27.81,27.83,0.5,14.54,Stabil
2026-05-14 22:59:01,44.16,17.45,14.65,0.0,9.76,Stabil
2026-05-14 23:04:01,39.9,21.32,27.92,0.0,20.39,Stabil
2026-05-14 23:09:01,47.0,27.54,27.86,0.0,3.26,Stabil
2026-05-14 23:14:01,36.53,39.98,16.12,0.1,15.15,Stabil
2026-05-14 23:19:01,22.98,20.42,9.35,0.0,7.79,Stabil
2026-05-14 23:24:01,66.81,35.82,5.0,0.2,7.17,Stabil
2026-05-14 23:29:01,31.71,19.93,17.85,0.0,1.0,Stabil
2026-05-14 23:34:01,17.87,28.48,8.25,0.0,10.41,Stabil
2026-05-14 23:39:01,63.88,19.17,23.49,0.0,15.8,Stabil
2026-05-14 23:44:01,11.7,16.77,17.5,0.0,21.27,Stabil
2026-05-14 23:49:01,34.08,28.56,20.06,0.0,5.22,Stabil
2026-05-14 23:54:01,49.3,34.31,14.22,0.0,6.47,Stabil
2026-05-14 23:59:01,27.03,20.84,12.55,0.0,7.62,Stabil
2026-05-15 00:04:01,26.93,31.73,18.47,0.5,8.56,Stabil
2026-05-15 00:09:01,23.31,25.24,23.19,0.0,10.75,Stabil
2026-05-15 00:14:01,12.45,35.97,12.71,0.0,10.45,Stabil
2026-05-15 00:19:01,62.15,31.19,14.42,0.0,12.83,Stabil
2026-05-15 00:24:01,5.0,29.23,17.5,0.0,15.68,Stabil
2026-05-15 00:29:01,56.59,31.4,23.84,0.0,7.54,Stabil
2026-05-15 00:34:01,13.12,29.88,6.09,0.0,8.66,Stabil
2026-05-15 00:39:01,44.91,26.82,18.19,0.0,9.13,Stabil
2026-05-15 00:44:01,52.3,37.3,20.61,0.0,10.83,Stabil
2026-05-15 00:49:01,34.45,23.33,8.3,0.0,5.66,Stabil
2026-05-15 00:54:01,17.64,12.15,17.77,0.0,14.09,Stabil
2026-05-15 00:59:01,28.26,36.5,6.44,0.0,2.59,Stabil
2026-05-15 01:04:01,21.67,26.72,11.92,0.0,11.69,Stabil
2026-05-15 01:09:01,32.26,44.2,15.45,0.0,9.34,Stabil
2026-05-15 01:14:01,48.19,20.43,16.91,0.2,11.41,Stabil
2026-05-15 01:19:01,36.5,26.29,7.13,0.0,23.15,Stabil
2026-05-15 01:24:01,21.37,32.83,8.3,0.5,11.73,Stabil
2026-05-15 01:29:01,27.59,16.14,17.69,0.1,2.09,Stabil
2026-05-15 01:34:01,44.42,41.32,19.58,0.0,7.21,Stabil
2026-05-15 01:39:01,24.67,34.31,7.13,0.1,4.98,Stabil
2026-05-15 01:44:01,37.73,19.71,20.62,0.2,6.19,Stabil
2026-05-15 01:49:01,27.37,10.0,18.23,0.0,13.94,Stabil
2026-05-15 01:54:01,61.19,33.78,13.48,0.0,9.43,Stabil
2026-05-15 01:59:01,22.88,26.01,23.26,0.1,11.54,Stabil
2026-05-15 02:04:01,27.94,36.97,27.6,0.0,17.64,Stabil
2026-05-15 02:09:01,35.11,35.37,18.6,0.0,9.96,Stabil
2026-05-15 02:14:01,35.81,17.39,21.34,0.0,13.16,Stabil
2026-05-15 02:19:01,19.81,34.86,16.12,0.5,8.7,Stabil
2026-05-15 02:24:01,36.62,35.99,21.86,0.0,20.39,Stabil
2026-05-15 02:29:01,35.55,41.49,18.24,0.0,21.04,Stabil
2026-05-15 02:34:01,26.89,21.59,15.61,0.5,7.77,Stabil
2026-05-15 02:39:01,27.9,22.31,28.38,0.0,17.11,Stabil
2026-05-15 02:44:01,44.34,33.13,13.28,0.2,5.11,Stabil
2026-05-15 02:49:01,43.12,35.13,17.08,0.0,6.06,Stabil
2026-05-15 02:54:01,31.69,17.34,8.09,0.0,14.83,Stabil
2026-05-15 02:59:01,27.89,35.32,16.47,0.0,11.24,Stabil
2026-05-15 03:04:01,28.51,45.49,16.52,0.0,13.68,Stabil
2026-05-15 03:09:01,5.0,28.42,25.82,0.0,4.76,Stabil
2026-05-15 03:14:01,48.71,20.1,27.7,0.0,5.18,Stabil
2026-05-15 03:19:01,10.46,25.85,17.1,0.0,9.8,Stabil
2026-05-15 03:24:01,80.0,33.41,15.54,0.0,4.72,Stabil
2026-05-15 03:29:01,52.55,23.63,33.62,0.1,14.34,Stabil
2026-05-15 03:34:01,30.15,30.15,14.89,0.0,18.59,Stabil
2026-05-15 03:39:01,34.72,22.82,10.28,0.0,6.26,Stabil
2026-05-15 03:44:01,23.74,34.34,9.14,0.0,15.29,Stabil
2026-05-15 03:49:01,39.67,19.96,18.65,0.0,3.69,Stabil
2026-05-15 03:54:01,22.04,37.08,16.1,0.0,16.87,Stabil
2026-05-15 03:59:01,62.63,28.89,14.35,0.0,8.18,Stabil
2026-05-15 04:04:01,25.5,12.75,17.47,0.0,21.05,Stabil
2026-05-15 04:09:01,60.0,30.46,19.84,0.0,19.22,Stabil
2026-05-15 04:14:01,110.0,0.23,2.69,13.87,88.85,Tidak Stabil
2026-05-15 04:19:01,69.3,2.35,1.53,0.39,75.47,Tidak Stabil
2026-05-15 04:24:01,225.18,20.79,10.43,2.01,64.92,Tidak Stabil
2026-05-15 04:29:01,183.94,1.94,1.26,2.0,45.28,Tidak Stabil
2026-05-15 04:34:01,170.73,15.04,3.12,7.07,37.28,Tidak Stabil
2026-05-15 04:39:01,234.42,3.6,1.63,8.23,81.25,Tidak Stabil
2026-05-15 04:44:01,231.05,3.71,4.64,12.89,70.69,Tidak Stabil
2026-05-15 04:49:01,118.38,3.77,1.63,1.28,34.76,Tidak Stabil
2026-05-15 04:54:01,139.04,8.0,1.27,1.0,36.11,Tidak Stabil
2026-05-15 04:59:01,164.35,20.09,15.42,0.14,44.98,Tidak Stabil
2026-05-15 05:04:01,214.04,8.58,0.82,8.84,43.3,Tidak Stabil
2026-05-15 05:09:01,154.67,20.59,10.28,0.34,47.15,Tidak Stabil
2026-05-15 05:14:01,124.95,15.35,7.43,10.27,34.39,Tidak Stabil
2026-05-15 05:19:01,104.44,3.95,0.1,1.03,31.91,Tidak Stabil
2026-05-15 05:24:01,118.95,0.79,2.79,1.61,18.0,Tidak Stabil
2026-05-15 05:29:01,115.04,21.78,8.48,5.23,22.44,Tidak Stabil
2026-05-15 05:34:01,87.64,4.49,2.61,1.94,42.42,Tidak Stabil
2026-05-15 05:39:01,110.0,5.69,1.94,8.94,119.95,Tidak Stabil
2026-05-15 05:44:01,86.13,4.77,0.1,2.69,18.0,Tidak Stabil
2026-05-15 05:49:01,274.36,14.97,14.03,0.64,59.69,Tidak Stabil
2026-05-15 05:54:01,196.77,8.88,5.8,1.12,63.06,Tidak Stabil
2026-05-15 05:59:01,122.99,8.41,3.52,8.84,44.41,Tidak Stabil
2026-05-15 06:04:01,140.47,27.62,7.0,0.0,69.66,Tidak Stabil
2026-05-15 06:09:01,118.26,17.1,9.97,1.77,64.19,Tidak Stabil
2026-05-15 06:14:01,127.05,2.83,0.16,7.16,138.09,Tidak Stabil
2026-05-15 06:19:01,159.94,7.28,8.33,2.0,53.17,Tidak Stabil
2026-05-15 06:24:01,232.82,1.19,2.08,2.0,95.13,Tidak Stabil
2026-05-15 06:29:01,113.65,2.15,0.1,1.61,18.43,Tidak Stabil
2026-05-15 06:34:01,105.27,4.58,0.21,2.36,44.74,Tidak Stabil
2026-05-15 06:39:01,66.12,2.31,1.21,1.63,26.34,Tidak Stabil
2026-05-15 06:44:01,95.0,26.01,13.99,2.03,52.41,Tidak Stabil
2026-05-15 06:49:01,208.74,29.39,2.38,3.98,68.63,Tidak Stabil
2026-05-15 06:54:01,111.11,19.51,5.11,3.13,53.2,Tidak Stabil
2026-05-15 06:59:01,91.63,1.72,2.54,1.68,53.14,Tidak Stabil
2026-05-15 07:04:01,99.48,2.0,4.25,14.3,34.34,Tidak Stabil
2026-05-15 07:09:01,239.7,23.34,4.81,1.14,65.68,Tidak Stabil
2026-05-15 07:14:01,236.87,4.01,3.55,11.85,119.47,Tidak Stabil
2026-05-15 07:19:01,68.18,3.08,2.0,0.75,19.76,Tidak Stabil
2026-05-15 07:24:01,132.83,2.24,1.53,0.54,31.15,Tidak Stabil
2026-05-15 07:29:01,72.29,4.36,3.18,2.34,45.65,Tidak Stabil
2026-05-15 07:34:01,183.37,21.89,13.7,2.01,37.82,Tidak Stabil
2026-05-15 07:39:01,112.43,2.27,1.79,1.25,63.89,Tidak Stabil
2026-05-15 07:44:01,95.0,16.97,7.42,0.84,55.83,Tidak Stabil
2026-05-15 07:49:01,110.0,6.36,2.27,6.59,149.45,Tidak Stabil
2026-05-15 07:54:01,250.25,3.79,0.95,6.43,93.01,Tidak Stabil
2026-05-15 07:59:01,249.68,0.2,2.03,12.92,100.82,Tidak Stabil
2026-05-15 08:04:01,151.83,4.37,2.05,0.94,43.22,Tidak Stabil
2026-05-15 08:09:01,94.53,3.53,0.81,0.0,41.47,Tidak Stabil
2026-05-15 08:14:01,216.66,28.64,11.37,1.52,46.49,Tidak Stabil
2026-05-15 08:19:01,40.0,7.8,6.16,11.36,20.0,Tidak Stabil
2026-05-15 08:24:01,97.31,12.83,10.39,5.29,67.91,Tidak Stabil
2026-05-15 08:29:01,95.0,13.31,5.19,4.64,62.54,Tidak Stabil
2026-05-15 08:34:01,251.76,8.03,0.89,2.0,119.39,Tidak Stabil
2026-05-15 08:39:01,147.11,17.53,8.17,1.79,37.4,Tidak Stabil
2026-05-15 08:44:01,148.04,6.07,1.0,9.74,54.83,Tidak Stabil
2026-05-15 08:49:01,73.7,5.34,2.01,0.89,49.41,Tidak Stabil
2026-05-15 08:54:01,44.7,22.52,10.03,0.2,8.56,Stabil
2026-05-15 08:59:01,35.74,26.46,10.38,0.0,15.43,Stabil
2026-05-15 09:04:01,54.12,18.91,21.06,0.0,6.92,Stabil
2026-05-15 09:09:01,30.76,36.42,21.03,0.1,18.96,Stabil
2026-05-15 09:14:01,38.78,12.24,5.0,0.1,8.9,Stabil
2026-05-15 09:19:01,31.11,26.02,29.04,0.0,14.49,Stabil
2026-05-15 09:24:01,43.44,26.9,22.68,0.0,4.13,Stabil
2026-05-15 09:29:01,45.6,27.33,16.2,0.0,18.43,Stabil
2026-05-15 09:34:01,46.95,41.31,16.05,0.0,14.3,Stabil
2026-05-15 09:39:01,52.19,38.19,24.32,0.0,11.73,Stabil
2026-05-15 09:44:01,29.87,35.22,19.24,0.0,12.23,Stabil
2026-05-15 09:49:01,54.13,47.79,19.58,0.0,4.76,Stabil
2026-05-15 09:54:01,48.07,30.62,11.27,0.0,16.9,Stabil
2026-05-15 09:59:01,38.41,28.69,21.3,0.2,8.19,Stabil
2026-05-15 10:04:01,42.66,29.61,21.18,0.0,9.4,Stabil
2026-05-15 10:09:01,5.0,18.85,11.15,0.0,11.08,Stabil
2026-05-15 10:14:01,58.88,23.3,9.34,0.2,13.19,Stabil
2026-05-15 10:19:01,40.87,39.57,20.84,0.0,11.09,Stabil
2026-05-15 10:24:01,56.22,21.01,17.33,0.0,7.74,Stabil
2026-05-15 10:29:01,40.57,20.95,24.53,0.2,1.58,Stabil
2026-05-15 10:34:01,42.85,21.6,16.14,0.1,10.96,Stabil
2026-05-15 10:39:01,36.77,11.2,7.66,0.2,11.2,Stabil
2026-05-15 10:44:01,28.23,26.95,19.76,0.0,1.0,Stabil
2026-05-15 10:49:01,25.26,24.81,11.58,0.0,2.3,Stabil
2026-05-15 10:54:01,23.73,40.16,18.79,0.0,14.42,Stabil
2026-05-15 10:59:01,41.33,29.09,15.85,0.0,1.0,Stabil
2026-05-15 11:04:01,48.22,32.32,21.71,0.0,8.12,Stabil
2026-05-15 11:09:01,55.19,21.66,18.99,0.0,8.87,Stabil
2026-05-15 11:14:01,49.57,17.64,10.87,0.0,12.89,Stabil
2026-05-15 11:19:01,62.86,13.81,27.77,0.0,10.92,Stabil
2026-05-15 11:24:01,23.18,33.26,26.6,0.0,3.11,Stabil
2026-05-15 11:29:01,46.64,32.12,11.3,0.1,1.0,Stabil
2026-05-15 11:34:01,23.98,35.65,25.1,0.0,4.18,Stabil
2026-05-15 11:39:01,27.58,20.96,19.79,0.5,13.18,Stabil
2026-05-15 11:44:01,45.19,22.32,5.31,0.1,7.88,Stabil
2026-05-15 11:49:01,11.11,38.56,25.15,0.0,8.49,Stabil
2026-05-15 11:54:01,53.84,37.5,13.1,0.0,4.23,Stabil
